TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
283643	C14orf80 (chromosome 14 open reading frame 80)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
56929	FEM1C (fem-1 homolog C)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
54716	SLC6A20 (solute carrier family 6 member 20)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
220972	MARCH8 (membrane associated ring-CH-type finger 8)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
113115	MTFR2 (mitochondrial fission regulator 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5806	PTX3 (pentraxin 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9917	FAM20B (FAM20B, glycosaminoglycan xylosylkinase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
54665	RSBN1 (round spermatid basic protein 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
4047	LSS (lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
84277	DNAJC30 (DnaJ heat shock protein family (Hsp40) member C30)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23266	ADGRL2 (adhesion G protein-coupled receptor L2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
1149	CIDEA (cell death-inducing DFFA-like effector a)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
29946	SERTAD3 (SERTA domain containing 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
56882	CDC42SE1 (CDC42 small effector 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2703413	UL46 (modulates transactivating tegument protein VP16; possibly involved in gene regulation)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
1404	HAPLN1 (hyaluronan and proteoglycan link protein 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
69556	Bod1 (biorientation of chromosomes in cell division 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
54968	TMEM70 (transmembrane protein 70)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9582	APOBEC3B (apolipoprotein B mRNA editing enzyme catalytic subunit 3B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
75665	Ccdc64 (coiled-coil domain containing 64)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9514	GAL3ST1 (galactose-3-O-sulfotransferase 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
83475	DOHH (deoxyhypusine hydroxylase/monooxygenase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27020	NPTN (neuroplastin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
169792	GLIS3 (GLIS family zinc finger 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51561	IL23A (interleukin 23 subunit alpha)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9797	TATDN2 (TatD DNase domain containing 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
92667	MGME1 (mitochondrial genome maintenance exonuclease 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
1382	CRABP2 (cellular retinoic acid binding protein 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10082	GPC6 (glypican 6)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
93836	Rnf111 (ring finger 111)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9415	FADS2 (fatty acid desaturase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
21975	Top3a (topoisomerase (DNA) III alpha)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
138474	TAF1L (TATA-box binding protein associated factor 1 like)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
942	CD86 (CD86 molecule)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
852822	RAD6 (E2 ubiquitin-conjugating protein RAD6)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27178	IL37 (interleukin 37)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6358	CCL14 (C-C motif chemokine ligand 14)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
493829	TRIM72 (tripartite motif containing 72)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
116931	MED12L (mediator complex subunit 12 like)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
84298	LLPH (LLP homolog, long-term synaptic facilitation)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
231506	Lin54 (lin-54 homolog (C. elegans))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
59277	NTN4 (netrin 4)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
25996	REXO2 (RNA exonuclease 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10659	CELF2 (CUGBP, Elav-like family member 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
4481	MSR1 (macrophage scavenger receptor 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
7869	SEMA3B (semaphorin 3B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51188	SS18L2 (SS18 like 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8509	NDST2 (N-deacetylase and N-sulfotransferase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9993	DGCR2 (DiGeorge syndrome critical region gene 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6192	RPS4Y1 (ribosomal protein S4, Y-linked 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80320	SP6 (Sp6 transcription factor)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2532	ACKR1 (atypical chemokine receptor 1 (Duffy blood group))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
653489	RGPD3 (RANBP2-like and GRIP domain containing 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
24145	PANX1 (pannexin 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
105	ADARB2 (adenosine deaminase, RNA specific B2 (inactive))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
92369	SPSB4 (splA/ryanodine receptor domain and SOCS box containing 4)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
22879	MON1B (MON1 homolog B, secretory trafficking associated)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
84059	ADGRV1 (adhesion G protein-coupled receptor V1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5874	RAB27B (RAB27B, member RAS oncogene family)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23682	RAB38 (RAB38, member RAS oncogene family)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80728	ARHGAP39 (Rho GTPase activating protein 39)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80210	ARMC9 (armadillo repeat containing 9)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
79829	NAA40 (N(alpha)-acetyltransferase 40, NatD catalytic subunit)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3746	KCNC1 (potassium voltage-gated channel subfamily C member 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
101861	Ints4 (integrator complex subunit 4)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
11197	WIF1 (WNT inhibitory factor 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3340	NDST1 (N-deacetylase and N-sulfotransferase 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
729873	TBC1D3 (TBC1 domain family member 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6493	SIM2 (single-minded family bHLH transcription factor 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23556	PIGN (phosphatidylinositol glycan anchor biosynthesis class N)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
130560	SPATA3 (spermatogenesis associated 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23383	MAU2 (MAU2 sister chromatid cohesion factor)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
146057	TTBK2 (tau tubulin kinase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10983	CCNI (cyclin I)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
25807	RHBDD3 (rhomboid domain containing 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
55504	TNFRSF19 (TNF receptor superfamily member 19)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51114	ZDHHC9 (zinc finger DHHC-type containing 9)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
576	ADGRB2 (adhesion G protein-coupled receptor B2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
79767	ELMO3 (engulfment and cell motility 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
401	PHOX2A (paired like homeobox 2a)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
65980	BRD9 (bromodomain containing 9)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
135295	SRSF12 (serine and arginine rich splicing factor 12)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57231	SNX14 (sorting nexin 14)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
374393	FAM111B (family with sequence similarity 111 member B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
4961494	HHV8GK18_gp80 (ORF71)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
632	BGLAP (bone gamma-carboxyglutamate protein)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2357	FPR1 (formyl peptide receptor 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2645	GCK (glucokinase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80017	C14orf159 (chromosome 14 open reading frame 159)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
219699	UNC5B (unc-5 netrin receptor B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6861	SYT5 (synaptotagmin 5)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
25901	CCDC28A (coiled-coil domain containing 28A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
143	PARP4 (poly(ADP-ribose) polymerase family member 4)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8638	OASL (2'-5'-oligoadenylate synthetase like)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2822	GPLD1 (glycosylphosphatidylinositol specific phospholipase D1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57622	LRFN1 (leucine rich repeat and fibronectin type III domain containing 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
60672	MIIP (migration and invasion inhibitory protein)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57614	KIAA1468 (KIAA1468)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2151	F2RL2 (coagulation factor II thrombin receptor like 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27240	SIT1 (signaling threshold regulating transmembrane adaptor 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
83851	SYT16 (synaptotagmin 16)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
64376	IKZF5 (IKAROS family zinc finger 5)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
137196	CCDC26 (CCDC26 long non-coding RNA)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
285	ANGPT2 (angiopoietin 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8796	SCEL (sciellin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
114991	ZNF618 (zinc finger protein 618)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9990	SLC12A6 (solute carrier family 12 member 6)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5742	PTGS1 (prostaglandin-endoperoxide synthase 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23548	TTC33 (tetratricopeptide repeat domain 33)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57226	LYRM2 (LYR motif containing 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2944	GSTM1 (glutathione S-transferase mu 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
64241	ABCG8 (ATP binding cassette subfamily G member 8)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
175	AGA (aspartylglucosaminidase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8933	FAM127A (family with sequence similarity 127 member A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
64412	GZF1 (GDNF inducible zinc finger protein 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10913	EDAR (ectodysplasin A receptor)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
22911	WDR47 (WD repeat domain 47)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
129080	EMID1 (EMI domain containing 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57826	RAP2C (RAP2C, member of RAS oncogene family)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51406	NOL7 (nucleolar protein 7)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
196472	FAM71C (family with sequence similarity 71 member C)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
65078	RTN4R (reticulon 4 receptor)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
17279	Melk (maternal embryonic leucine zipper kinase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2348	FOLR1 (folate receptor 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
653604	HIST2H3D (histone cluster 2 H3 family member d)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
26115	TANC2 (tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
63920	ZBED8 (zinc finger BED-type containing 8)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
1113	CHGA (chromogranin A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
83594	NUDT12 (nudix hydrolase 12)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80007	C10orf88 (chromosome 10 open reading frame 88)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
50865	HEBP1 (heme binding protein 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80025	PANK2 (pantothenate kinase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57184	FAM219B (family with sequence similarity 219 member B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5029	P2RY2 (purinergic receptor P2Y2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
118487	CHCHD1 (coiled-coil-helix-coiled-coil-helix domain containing 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
482	ATP1B2 (ATPase Na+/K+ transporting subunit beta 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
83815	Cenpq (centromere protein Q)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5161	PDHA2 (pyruvate dehydrogenase (lipoamide) alpha 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27122	DKK3 (dickkopf WNT signaling pathway inhibitor 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8692	HYAL2 (hyaluronoglucosaminidase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3010	HIST1H1T (histone cluster 1 H1 family member t)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23446	SLC44A1 (solute carrier family 44 member 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
144501	KRT80 (keratin 80)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51244	CCDC174 (coiled-coil domain containing 174)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
84103	C4orf17 (chromosome 4 open reading frame 17)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27374	Prmt5 (protein arginine N-methyltransferase 5)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5972	REN (renin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
11282	MGAT4B (mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
286827	TRIM59 (tripartite motif containing 59)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
130	ADH6 (alcohol dehydrogenase 6 (class V))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
494115	RBMXL1 (RNA binding motif protein, X-linked like 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
18521	Pcbp2 (poly(rC) binding protein 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9742	IFT140 (intraflagellar transport 140)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
26287	ANKRD2 (ankyrin repeat domain 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
192254	Grasp (general receptor for phosphoinositides 1 associated scaffold protein)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
114880	OSBPL6 (oxysterol binding protein like 6)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10288	LILRB2 (leukocyte immunoglobulin like receptor B2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
89882	TPD52L3 (tumor protein D52 like 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51172	NAGPA (N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
284297	SSC5D (scavenger receptor cysteine rich family member with 5 domains)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
23011	RAB21 (RAB21, member RAS oncogene family)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
284451	ODF3L2 (outer dense fiber of sperm tails 3 like 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
81285	OR51E2 (olfactory receptor family 51 subfamily E member 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
13448	Dok1 (docking protein 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
90187	EMILIN3 (elastin microfibril interfacer 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
67241	Smc6 (structural maintenance of chromosomes 6)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8287	USP9Y (ubiquitin specific peptidase 9, Y-linked)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10367	MICU1 (mitochondrial calcium uptake 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51207	DUSP13 (dual specificity phosphatase 13)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
80178	C16orf59 (chromosome 16 open reading frame 59)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
56226	Espn (espin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2248	FGF3 (fibroblast growth factor 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
84905	ZNF341 (zinc finger protein 341)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57685	CACHD1 (cache domain containing 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
55527	FEM1A (fem-1 homolog A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27130	INVS (inversin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
15902	Id2 (inhibitor of DNA binding 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9849	ZNF518A (zinc finger protein 518A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
28227	PPP2R3B (protein phosphatase 2 regulatory subunit B''beta)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51700	CYB5R2 (cytochrome b5 reductase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
54145	H2BFS (H2B histone family member S)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2180	ACSL1 (acyl-CoA synthetase long-chain family member 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
55297	CCDC91 (coiled-coil domain containing 91)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
55843	ARHGAP15 (Rho GTPase activating protein 15)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
55312	RFK (riboflavin kinase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8818	DPM2 (dolichyl-phosphate mannosyltransferase subunit 2, regulatory)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
166824	RASSF6 (Ras association domain family member 6)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
89848	FCHSD1 (FCH and double SH3 domains 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
257160	RNF214 (ring finger protein 214)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9684	LRRC14 (leucine rich repeat containing 14)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9317	PTER (phosphotriesterase related)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
25911	DPCD (deleted in primary ciliary dyskinesia homolog (mouse))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
4249	MGAT5 (mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9248	GPR50 (G protein-coupled receptor 50)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3706	ITPKA (inositol-trisphosphate 3-kinase A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
221785	ZSCAN25 (zinc finger and SCAN domain containing 25)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
7551	ZNF3 (zinc finger protein 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
50497	Hspa14 (heat shock protein 14)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
116447	TOP1MT (topoisomerase (DNA) I, mitochondrial)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6610	SMPD2 (sphingomyelin phosphodiesterase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
390916	NUDT19 (nudix hydrolase 19)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
214	ALCAM (activated leukocyte cell adhesion molecule)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
54914	FOCAD (focadhesin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9159	PCSK7 (proprotein convertase subtilisin/kexin type 7)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2982	GUCY1A3 (guanylate cyclase 1 soluble subunit alpha)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
56475	RPRM (reprimo, TP53 dependent G2 arrest mediator candidate)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3785	KCNQ2 (potassium voltage-gated channel subfamily Q member 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
715	C1R (complement C1r)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
283431	GAS2L3 (growth arrest specific 2 like 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
228421	Kif18a (kinesin family member 18A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
391627	USP17L9P (ubiquitin specific peptidase 17-like family member 9, pseudogene)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
83397	Akap12 (A kinase (PRKA) anchor protein (gravin) 12)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
9780	PIEZO1 (piezo type mechanosensitive ion channel component 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
8859	STK19 (serine/threonine kinase 19)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
55214	P3H2 (prolyl 3-hydroxylase 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
51204	TACO1 (translational activator of cytochrome c oxidase I)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
260305	Nphp4 (nephronophthisis 4 (juvenile) homolog (human))	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
643	CXCR5 (C-X-C motif chemokine receptor 5)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
92181	UBTD2 (ubiquitin domain containing 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
7474	WNT5A (Wnt family member 5A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
79722	ANKRD55 (ankyrin repeat domain 55)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6444	SGCD (sarcoglycan delta)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
2971	GTF3A (general transcription factor IIIA)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27143	PALD1 (phosphatase domain containing, paladin 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
347735	SERINC2 (serine incorporator 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
112840	WDR89 (WD repeat domain 89)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
256364	EML3 (echinoderm microtubule associated protein like 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27134	TJP3 (tight junction protein 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
27348	TOR1B (torsin family 1 member B)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
5744	PTHLH (parathyroid hormone like hormone)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
126433	FBXO27 (F-box protein 27)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
4943	TBC1D25 (TBC1 domain family member 25)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
227298	Fam134a (family with sequence similarity 134, member A)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
399	RHOH (ras homolog family member H)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
28512	NKIRAS1 (NFKB inhibitor interacting Ras like 1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
284273	ZADH2 (zinc binding alcohol dehydrogenase domain containing 2)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
406881	MIRLET7A1 (microRNA let-7a-1)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
6793	STK10 (serine/threonine kinase 10)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
50650	ARHGEF3 (Rho guanine nucleotide exchange factor 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
12704	Cit (citron)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10748	KLRA1P (killer cell lectin like receptor A1, pseudogene)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
90121	TSR2 (TSR2, ribosome maturation factor)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
10332	CLEC4M (C-type lectin domain family 4 member M)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3792	KEL (Kell blood group, metallo-endopeptidase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
64359	NXN (nucleoredoxin)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
286514	MAGEB18 (MAGE family member B18)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
57565	KLHL14 (kelch like family member 14)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
89122	TRIM4 (tripartite motif containing 4)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
56961	SHD (Src homology 2 domain containing transforming protein D)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
56889	TM9SF3 (transmembrane 9 superfamily member 3)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
3029	HAGH (hydroxyacylglutathione hydrolase)	1.00000000002462	2.46194666580813e-11	8	0	0	25	16330
